,name,x_p,y_p
0,0a0c1f65f19859c0.jpg,129.28,66.13333333333334
1,0a1dae8f71065201.jpg,116.90666666666665,99.31868294294607
2,0a1efc8533c96832.jpg,146.48,122.14850387883267
3,0a2ca221284ab461.jpg,100.38541666666666,68.65471642668234
4,0a3cf18c620e6a88.jpg,103.16874999999999,99.03385134321167
5,00a5c9469db810ee.jpg,79.21125,24.198012083414536
6,0a5e8d559aa5d680.jpg,80.44125,121.5454486303598
7,0a6b16c1a879dbb4.jpg,101.69333333333333,163.32909764178524
8,0a7bf24fd9ac2bcf.jpg,88.16,136.85408200960472
9,0a8fa6348bb08b8f.jpg,124.57000000000001,116.75425262395945
10,0a12bdc73183b4e4.jpg,157.29541666666665,119.13674418604651
11,0a15d0aae0dfcbc6.jpg,165.97333333333333,129.27927333749608
12,0a21d120f742b1b9.jpg,134.42041666666665,167.76955759111286
13,0a53b25fdd55704b.jpg,135.04,64.12430632630411
14,00a55e292e46550a.jpg,118.71999999999998,128.62153163152053
15,0a79e09fc487c405.jpg,128.79833333333335,102.97564912475997
16,0a259c7378596ed5.jpg,121.92,82.61931187569367
17,0a0272b03b8f768f.jpg,102.39999999999998,120.97669256381798
18,0a529ddb7dbec3ce.jpg,130.56,143.99112097669257
19,0a652c84fb45f9a9.jpg,128.42666666666668,152.12597162084614
20,0a747bf5042835bf.jpg,122.7525,178.39672578444748
21,0a8534b73a498c33.jpg,112.96000000000001,121.31409544950057
22,0a16016b833fc07f.jpg,126.45208333333332,72.79360748392126
23,0a69315e797961de.jpg,130.56,100.08435072142065
24,0a449146fd461376.jpg,109.22666666666667,112.60538665266756
25,0a5491015b4ba5c4.jpg,135.04,98.82352941176471
26,00a011632563dae2.jpg,164.26666666666668,74.61328850401704
27,0a951714918ace53.jpg,163.84,106.87680355160931
28,00a5679940461f10.jpg,100.43583333333333,79.67708943279854
29,000aa0b1c8fd5ddf.jpg,99.185,112.13821265902308
30,0aa7caba4739dc93.jpg,162.98666666666668,185.45348151744227
31,0aa532f51ab031fe.jpg,124.48,106.37069922308547
32,00aa934b6ad5297a.jpg,138.17708333333331,65.69932463687668
33,0aa7797f872ade7f.jpg,141.76,132.91897891231966
34,0aaa4b8d9261d267.jpg,142.45,85.57052812903731
35,0aab7455155030cf.jpg,122.72,59.99261174732177
36,0aae87f4fa55cc79.jpg,133.29791666666665,87.8274320805317
37,0ab25a872a3a628f.jpg,95.03999999999999,116.43951165371807
38,0ab266f92baec71c.jpg,159.14666666666668,119.21333333333335
39,00abaabafe892423.jpg,96.42666666666666,128.41847645483512
40,0abd9b5a17d54942.jpg,129.01333333333332,65.18994348080297
41,0ac5eb806af21f8e.jpg,117.6875,152.56905429880322
42,0ac066dc375dcbf0.jpg,109.22666666666667,93.54794065328304
43,00ac7126e6e3fc39.jpg,136.98166666666668,119.36355486259988
44,0aec86633421382f.jpg,122.56,121.63374028856826
45,0aeedaf2a2ac29c1.jpg,136.10666666666665,90.72881845841786
46,0af7ea4cedd9727f.jpg,155.73333333333332,68.57851652842263
47,0af88c7a8b7195c7.jpg,154.34125,92.40148119274996
48,0af7495ce8c2f098.jpg,112.96000000000001,185.1542730299667
49,0af77517ec1fb583.jpg,166.86291666666668,71.73587994542973
50,0b1bb550e8758b2e.jpg,132.69333333333333,116.66360419883887
51,0b2a211faa975262.jpg,105.81333333333332,119.70741052055436
52,0b2fab03e8f12ab9.jpg,112.0,91.3829078801332
53,0b3ed750f1ce071a.jpg,106.37333333333333,78.57157420113703
54,0b4dee4e4fb13993.jpg,114.60666666666664,181.93136255521577
55,0b5f63f775a3ed3f.jpg,146.34666666666666,99.49980437164172
56,0b7f82b25acda3ee.jpg,135.65,133.67764162392828
57,00b9bbe6f3810cad.jpg,131.84,133.70921198668145
58,0b27f23394132320.jpg,132.69333333333333,125.38968274136482
59,0b57c82db631f5b6.jpg,100.79999999999998,207.11209766925637
60,0b60b0c918ad6879.jpg,145.92,151.1325527298317
61,0b61e948202d748f.jpg,86.775,33.52108515682693
62,0b76a48f60fc5a54.jpg,136.0,175.37846836847947
63,0b93e142e8a2742c.jpg,96.57083333333333,50.53143636717989
64,0b99fb712c4d305d.jpg,127.57333333333335,121.41884786050784
65,0b0324e155882cc8.jpg,149.33333333333334,78.93704220439483
66,0b547b133e10a0d8.jpg,134.13583333333332,134.75049697914636
67,0b680ddf8d7e4d9d.jpg,120.62749999999998,101.14297083283594
68,00b729b5187a1898.jpg,121.17333333333332,141.64458431886155
69,0b29105c56fe9c5b.jpg,151.04,167.5075551732901
70,00b39653add898a0.jpg,156.0,90.47129345943786
71,0b76137a755b58fc.jpg,137.92,132.19089900110987
72,0b21383186fb9f81.jpg,114.9375,105.44102137107966
73,0b49047138f2b4c9.jpg,100.79999999999998,143.96448390677025
74,0b0803480232cf3e.jpg,128.0,116.40399556048834
75,0b9133833978c9ad.jpg,145.92,76.20046255238492
76,0ba3d22f32fafbb2.jpg,109.66166666666666,112.90742545312804
77,0bae5e7a2639dbb1.jpg,125.01333333333332,106.89896713204078
78,0baedbb74b9bfad9.jpg,138.5,180.82206358355873
79,0baf01fa84826313.jpg,111.78666666666666,73.74184862520218
80,0bb7d9ae445e4539.jpg,123.60625,115.20249464042097
81,0bb9b4667c490a1b.jpg,103.22,90.65995677279912
82,0bb52be26622d55d.jpg,131.84,146.70810210876803
83,0bb04313251576e6.jpg,124.59,81.01620017956826
84,0bbb41e28f4dc599.jpg,162.24,178.09544950055493
85,0bbc450e9cd4ba3f.jpg,95.62291666666667,99.27972326946248
86,0bc65d083d184788.jpg,101.12,95.86738862716734
87,0bc73dddab036a21.jpg,103.03999999999999,113.40288568257492
88,0bcb992975eca8c2.jpg,115.62666666666665,69.14666666666666
89,0bcf01690c21e2a0.jpg,148.16,123.34739178690344
90,0bcfc967b689b7de.jpg,115.31666666666668,52.575070931633576
91,0bd1ab4f429100ca.jpg,100.91875,94.50383111806097
92,0bd3d413eb90a326.jpg,117.75999999999999,110.16204217536071
93,0bd89d023568a67f.jpg,135.25333333333333,61.08899683687302
94,0bd97cc657f4c3f4.jpg,142.06666666666666,93.06592573882294
95,0be68cb951208dc2.jpg,157.1475,177.03076769889475
96,0beb12cbe3054883.jpg,121.17333333333332,91.85526907363607
97,0bee6b7507845d34.jpg,130.85000000000002,97.4796823914059
98,0befd778dc1ce16d.jpg,120.61166666666665,129.464027794043
